YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Sameera Jayasoma,1,1,WSO2,Sameera Jayasoma.png,https://www.linkedin.com/in/sameerajayasoma/,,,,Beyond MCP and Skills: Architecting Agentic Developer Workflows,"MCP servers, Skills, and agents are a commodity now. But composing these primitives into production-ready developer workflows is not easy. Building the abstraction layers that help agents get the context they need, without burning tokens on low-level detail and wiring it all into a cohesive system architecture takes time. Once you've figured out the patterns, they're repeatable.
This talk is about those patterns, the decisions and trade-offs you face when turning these building blocks into developer workflows.
I'll demonstrate one workflow live to make it concrete: an alert fires, an agent assembles context, produces a root-cause report, helps a developer troubleshoot, and proposes a fix the platform executes.
From that one workflow, I'll pull out patterns you can reuse anywhere, treating the platform as the agent's context source, letting agents express intent while the platform reconciles deterministically, scoping permissions to bound blast radius, and placing the human handoffs that keep people in the loop.
These are repeatable patterns I learned building OpenChoreo, a CNCF project and they apply to any platform, not just this one.",,"Sameera Jayasoma is VP & Distinguished Engineer at WSO2, Creator and Lead Architect of OpenChoreo—an open-source internal developer platform built on Kubernetes and Backstage—and Lead Architect for the Ballerina Language Platform.
With over 18 years at WSO2, Sameera has spearheaded major platform initiatives, including co-designing the Ballerina language spec, leading compiler architecture, and driving WSO2’s strategic adoption of Go for backend infrastructure. Based in the Greater Seattle Area, he is a frequent speaker, open-source maintainer, and engineering mentor."
,confirmed,Jagan Jagannathan,1,1,Serra Labs,Jagan Jagannathan.png,https://www.linkedin.com/in/xagan/,,,,"Different Workloads, Different Wins","For some workloads, success means a smaller cloud bill; for others, it means better performance. This talk demonstrates how to put those goals into practice. We’ll walk through analyzing workload behavior, selecting an optimization mode, and evaluating recommended configurations against cost and performance requirements. Attendees will see how to turn workload data into actionable infrastructure decisions.",,"I am a founder of Serra Labs, where we help teams optimize cloud workloads for cost, performance, and business value. My background spans Cloud optimization, AIOps, and Generative AI, with current focus on AI Clouds."
,confirmed,Robbie McKinstry,1,1,Wack Incorporated,Robbie McKinstry.png,https://www.linkedin.com/in/robert-mckinstry/,,,,Overcoming the Trust Deficit with SRE Agents,"Most SRE agents only do half of the job: they wait for an incident to occur, then hand off diagnostics. While that’s better than nothing, it stops short of resolving the incident. The flipside is that no one actually wants an agent to autonomously resolve incidents if it can only deliver 90% of the time. That would mean for the other 10%, the agent has made the wrong call on business-impacting systems, exacerbating conditions and making a postmortem more difficult to conduct. While *coding* agents are allowed to act autonomously since bad output can be caught in review, incident response doesn’t have that luxury, leaving SRE agents to watch instead of act. This talk covers the limitations of bleeding-edge incident response agents, and provides a roadmap toward trustworthy, verified, and independent agent playbooks. Playbooks require agents to show their work to an independent oracle that judges whether the case they’ve made is plausible or flimsy. Only once a check passes does the agent move to the next step in the playbook, with each step gating the tools it's allowed to touch. What you end up with is your existing runbook turned into a state machine, where every transition locks down what the agent can do next. I'll walk through the architecture, what actually counts as evidence to a judge, as well as the weaknesses of this approach.",,"Robbie McKinstry is the founder and CEO of Wack where he’s building MultiTool, an observability tool that provides intelligent, thresholdless alerts on top of your existing telemetry. Before MultiTool Robbie was on the OSS core team at Pulumi, and before that an early employee and research scientist in HashiCorp's office of the CTO. His career has focused on taking hard ideas off paper and turning them into usable developer tools."
,confirmed,Joel Lipton,2,1,FoxCommand,Joel Lipton.png,https://www.linkedin.com/in/joel-lipton-313b0296/,,,,Reliable AI Needs More Than Observability,"We know how to observe conventional software: requests, traces, errors, latency, resource utilization. But an AI system can return 200 OK, stay within its latency budget, and still make the wrong decision.
That creates a different reliability problem. What instructions and policies governed an execution? What did the model actually receive? Which decisions were probabilistic and which were deterministic? What changed between two runs? Can we replay an execution, test a proposed change against historical cases, and produce evidence of exactly what happened?
This talk explores the architecture that emerged while building AI for real operational workflows: shrinking the responsibility of the model, moving policy and authority into deterministic software, and treating execution itself as a governed, replayable artifact.
The goal isn’t to make probabilistic models deterministic. It’s to make the systems around them controllable, testable, and accountable.",,"Joel Lipton is the founder of FoxCommand and a former Product Designer at Amazon, where he worked on Agent AI integration into customer facing and operations products. His background spans product design, AI systems, and complex operational workflows.
He is currently building FoxCommand, an execution and governance layer for AI systems that lets teams define deterministic contracts and policies around probabilistic models, then replay, compare, simulate, and audit how those systems behave.
His work focuses on a practical engineering problem: how do we get the flexibility of probabilistic models without giving up the control, testability, and accountability we expect from production software?"
,confirmed,Girish Konda,2,1,Microsoft,Girish Konda.png,https://www.linkedin.com/in/venkatasaigirishkonda/,,,,"A Thousand Alerts a Day, and One Real Incident Hiding In Them","A monitoring stack that fires a thousand alerts a day does not have a monitoring problem. It has a reading problem. Nearly all of it is benign and repeats the same twenty shapes - and somewhere in there is a real incident that looks exactly like the rest until someone digs.
The obvious fix is to point an agent at the queue and let it triage. We tried that. It is confidently wrong, and the confidence is the dangerous part: it returns a fluent, well-argued verdict on every alert at the same level of certainty, whether it pulled real evidence or just pattern-matched the title. At a thousand a day, even a small confidently-wrong rate is dozens of silent misfilings - and the ones it buries are the unfamiliar ones, which is exactly where the real incidents live.
I am a Principal Engineer in Microsoft Fabric, where I am the tech lead and architect for capacity management. What finally worked was refusing to let one agent do both jobs.
Triage got cut back until routing is all it can do. It groups by signature and hands off. It is not allowed to conclude, to close, or to declare anything benign - that is the judgement it is worst at and the one with the worst downside.
Investigation was then split across dedicated agents, one per failure domain. Each knows only its own telemetry, its own known-benign patterns, and its own escalation bar. That narrow hypothesis space is what makes ""I could not find evidence for this"" an answer the agent will actually give, instead of a plausible story. It also means each one can be tested on its own against past incidents, which a single generalist triager never can be.
The metric that matters is recall on the rare real incident, not how much of the queue got closed.
I will go through the routing design, how the investigation agents are kept honest, what is escalated to a human on purpose, and the real problems we only caught because a specialist refused to answer.",,"Girish Konda is a Principal Software Engineer at Microsoft with over eight years of experience building scalable distributed systems and machine learning platforms. He has led large scale engineering projects and backend teams, with previous experience at Amazon and AWS."
,confirmed,Larsen Cundric,2,1,SpaceXAI,Larsen Cundric.png,https://www.linkedin.com/in/larsencundric/,,,,Running Untrusted Agents in Production,"Giving an AI agent the ability to execute code changes the infrastructure it needs. When I was working at Browser Use, that meant rethinking where agents ran, which credentials they could access, and how their work survived a process dying.
I'll walk through the architecture we built: isolated agent runtimes, scoped access through a control plane, and state stored outside the worker. Then I'll cover what still went wrong, including a failed state restore that was mistaken for a fresh session and allowed blank state to replace valid conversation history. We'll look at the recovery changes that followed and the operational tradeoffs we encountered moving between runtimes.
The talk draws on publicly documented Browser Use work. Attendees will leave with practical lessons for isolating untrusted workloads, distinguishing missing state from unavailable storage, and deciding which parts of an agent platform they need to operate themselves.",,"Larsen Cundric works on Grok at SpaceXAI. Previously, he was a founding engineer at Browser Use, where he worked on browser agent infrastructure, sandboxing, and control planes. He writes about the architecture and operational tradeoffs behind running agents in production."
,confirmed,Hilliary Lipsig,2,1,Red Hat,Hilliary Lipsig.png,https://www.linkedin.com/in/hilliary-lipsig-a5935245/,,,,Burning the Ships: Migrating Our Core Logging Stack with No Way Back,"What happens when your core logging framework has a critical exploit, rollback is a security risk, and you can’t test the new stack until it hits production? You burn the ships. In this talk, I share the high-stakes engineering story of a complete, one-way logging migration across thousands of live clusters. Forced by an active vulnerability to bypass traditional safety nets we had to rely on napkin-math resource estimations, synthetic traffic testing, table top exercises of what could go wrong, and a terrifyingly literal ""test in production"" rollout.
I will share the exact strategies we used to pull off this zero-rollback cutover without plunging our systems into telemetry blindness. You’ll leave with concrete patterns for calculating production risk under extreme constraints, validating data pipelines on the fly, and failing forward.",,"Hilliary Lipsig is an Engineering Leader, Author, and Senior Principal Site Reliability Engineer at Red Hat, where she focuses on Azure Red Hat OpenShift. Known for leading follow-the-sun SRE teams, she is also the host of the popular YouTube livestream GitOps Guide to the Galaxy. Outside of her work in reliability engineering, Hilliary serves as Secretary on the Board of Directors for the Gender Education Network and is an active voice in the open-source and Kubernetes communities."
,confirmed,Geoff White,2,1,Nexsys Systems LLC,Geoff White.png,http://www.linkedin.com/in/netengadmin,,,,Open Source SRE Agents for your internal Labs,"At 2 a.m. during the Kubernetes buildout for my home agent lab, my SRE agent Gandalf helped me chase down a routing bug quietly breaking federation between the gateway cluster and five agent homeservers behind a VPN tunnel. A few weeks later, Gandalf moved off my laptop and onto a proper server, the same week the swarm outgrew my desk. That's the origin story of Agent-Matrix: a fleet of sovereign AI agents, each with its own identity on the Matrix protocol, letting people message agents from Element or FluffyChat on their phone exactly like messaging a colleague, without routing a single message through Telegram, Signal, or anyone else's chat cloud.
This talk is about what it takes for one SRE, not a platform team, to stand up that fleet on a spare server with open protocols and open source tools. You'll meet Gandalf, the SRE agent watching for Grey Rhinos and helping stabilize Black Jellyfish style cascades, and Galadriel, the research agent drawing on OpenBrain, the fleet's shared long-term memory. I'll give an honest accounting of what's solid today (federation, per-agent identity, shared memory) and what's still being built (full end-to-end encryption via a Rust rewrite of the Matrix MCP server), so you can judge what's worth building at your own org, on your own budget.",,"Geoff White is a Principal-level Site Reliability and AI
Infrastructure Engineering leader with decades of experience designing
and operating enterprise-scale Virtual and Kubernetes platforms. His
expertise spans NVIDIA AI Ops, Kubernetes, vSphere, Terraform,
Ansible, NSX, and observability stacks such as Prometheus, Grafana, and
ELK. Geoff has participated in and led infrastructure deployments and reliability transformations for organizations including Dell and Autodesk, blending automation, DevSecOps, and Agentic Engineering. A hands-on architect fluent in Python, C/C++, and Go, he applies performance engineering and root-cause discipline to build scalable, secure, and compliant enterprise platforms. He values measurable SLOs, cost efficiency, troubleshooting, and engineering mentorship."
,confirmed,Forrest Thomas,2,1,Garner Health,Forrest Thomas.png,https://www.linkedin.com/in/forrestbthomas/,,,,Hope Is Not a Control,"Three things we rely on to keep production safe: a test that passes, a reviewer who reads the diff, a policy/process that people respect. We call them controls.
They're not. Every one of them depends on someone paying attention and attention is the one resource you cannot provision. What you actually have is hopes.
I learned this where it was expensive. I spent a couple of months putting AI into the daily work of five hundred non-technical employees who can't debug a model and can't be paged. Every safeguard that depended on their attention or care failed. Every one that held was structural: a boundary, a default, a gate. We didn't get there by asking five hundred people to be more careful. We got there by making their care unnecessary.
I think that's the same problem everyone has in an AI-native ecosystem. Change arrives at machine speed, review happens at human speed, and the queue resolves to approval. ""Someone will review it"" is a hope. ""The model probably got it right"" is a hope. ""People will be careful"" is a hope. This talk is a catalog of those hopes and what to build in their place.",,"Forrest Thomas is a Staff Site Reliability Engineer at Garner Health, where his work has spanned the whole arc of reliability: disaster recovery, business impact analysis, on-call support, infrastructure provisioning, and developer enablement. That range is where he learned that the safeguards which survive a real incident are never the ones that depend on someone remembering to do the right thing. Most recently he led AI enablement across the company, putting AI into the daily work of five hundred non-technical employees, safely and compliantly."
,confirmed,An Phan,2,1,Hippo Harvest,An Phan.png,https://www.linkedin.com/in/phanhongan/,,,,When the Site Is Actually a Site: Rethinking Site Reliability for the Physical World,"What does Site Reliability Engineering look like when the ""site"" is an actual physical place?
At a physical site, software is only one part of the system. Networks can disappear, machines have their own state, sensors provide incomplete evidence, and environmental conditions keep changing regardless of whether our infrastructure is healthy. A reliable cloud service does not necessarily mean a reliable site.
Drawing from engineering systems that span cloud infrastructure, on-site computing, machines, sensors, and physical processes, this talk explores where the traditional reliability boundary starts to break down. It proposes a broader way to think about observability, failure, recovery, and system health when the physical site itself becomes part of the system we are responsible for keeping reliable.",,"An Phan is a Senior Data Infrastructure Engineer at Hippo Harvest, where he works on infrastructure spanning cloud systems and physical production sites. He has more than a decade of experience building software, data, and AI systems, with recent work focused on the challenges that emerge when computing meets the physical world. He regularly speaks about data infrastructure, Physical AI, and real-world production systems."
,confirmed,Jonathon Klobucar,2,1,Socket,Jonathon Klobucar.png,https://www.linkedin.com/in/klobucar/,,,,"New Incident, Who Dis? Incident Response Beyond Engineering","SRE already solved incident response: severities, a commander, a working channel, a timeline, a blameless postmortem. Then we kept it inside engineering. Security has its own process, but it's usually less battle-tested; IT runs incidents out of a ticket queue; marketing runs them out of a group text. And the worst incidents are the ones that hit all three at once.
That process is the most valuable thing an SRE team owns, and it's also the easiest way to stop being the team that says no and start being the team everyone calls. This talk covers what I learned bringing the SRE incident model to security, IT, and a PR crisis: where it worked without changes, where it fell apart, and how to show up as a partner instead of a process cop. We'll also cover where AI genuinely helps and how it hands teams with no incident experience a polished process they can't actually run. You'll leave with a severity model every department can read, a handoff checklist, and a DR/IR tabletop format the whole company practices together and, for once, actually enjoys.",,"Jonathon Klobucar is a tech lead at Socket. He got there the long way, building product at Rdio, then a container platform at Apcera back when that idea was still weird. He founded the SRE team at Iterable and helped launch some Apple services you've used. At Gridmatic he built and ran the real-time operations desk that connected a battery fleet to the California and Texas power grids, which is where he started noticing that reliability problems and security problems are mostly the same problem. Sublime made that official: he built their incident response, MDR, and detection programs from nothing."
,confirmed,Oleg Sotnikov,2,1,AppMaster,Oleg Sotnikov.png,https://www.linkedin.com/in/olegsotnikov/,,,,"One Container, One Database per Tenant: Running Hundreds of Thousands of AI-Generated Apps","When your platform generates your customers' applications, every incident in their production is your incident. This talk is a field report from running a no-code platform's runtime plane at a peak of 250,000 concurrently hosted containers: one container and one PostgreSQL database per tenant app across multiple regions, with a control plane and a build plane feeding it. The applications themselves are produced by an AI-driven generator from customers' blueprints, which adds a failure class most fleets never see — code that nobody reviewed, regenerated on demand. I'll cover the reliability model we settled on and why: blast-radius isolation vs. density, per-tenant observability, fleet-wide regeneration and redeploy when the generator itself changes, noisy-neighbor handling on shared hosts, and the failure modes that only exist when the code in production was compiled from a customer's blueprint 10 minutes ago. Practical patterns for anyone operating a fleet of workloads you don't control.",,"Oleg has 25+ years in software development and shipped his first commercial app in 2003. He holds 50+ professional certifications from Microsoft, Cisco, IBM, Dell, EC-Council and others, and has built 9 startups over the past 17 years, with 2 exits. Since 2020 he has been CTO and Co-Founder of AppMaster, an AI code-generation platform launched before ChatGPT became a thing. Since 2025 he works as a Fractional CTO with 20+ companies across 12 countries, helping them transition to AI-native software engineering and SRE."
,confirmed,Hubert Chen,2,1,Fidian,Hubert Chen.png,https://www.linkedin.com/in/hubert-chen-231152/,,,,Beyond Unit Tests: Bringing Intelligent Agent Evals into CI/CD Pipelines,"As software shifts from deterministic code to non-deterministic LLMs and autonomous agents, traditional CI/CD practices fall short. Treating probabilistic agentic workflows like
rigid software forces tough choices around test coverage, pass rates, and build times. This talk explores how to modernize DevOps pipelines for the AI era. We'll examine how balancing mode
l selection, evaluation costs, and pipeline speed affects both developer velocity and system reliability. We will dive into improvement strategies like intelligent task selection, lightwei
ght judging, test tiering and eval prediction can reduce evaluation time and costs.",,"Hubert Chen is a San Jose–based Infrastructure Engineering leader and architect with over 30 years of experience scaling backend systems, SRE, and DevOps operations. Currently a Member of Technical Staff at Fidian focused on infrastructure for AI testing and cloud-managed Kubernetes, he brings extensive senior leadership from Palo Alto Networks as Distinguished SRE and Director of Infrastructure, where he managed hundreds of Kubernetes clusters across AWS and GCP, multi-petabyte data lakes, and tens of millions in cloud spend. His background also includes leading infrastructure and systems scaling at Branch and Shutterfly, supported by a BS in Computer Science from the University of Michigan."
,confirmed,Romain Priour,2,1,LangChain,Romain Priour.png,https://www.linkedin.com/in/romainpriour/,,,,Operating Reliable Software Across Customer Clouds,"LangSmith’s Bring Your Own Cloud (BYOC) model lets customers run LangSmith in their AWS accounts across many regions. Our team is responsible for provisioning the infrastructure, shipping upgrades, monitoring deployments, and proactively resolving issues. As the fleet grows, we need to keep doing that reliably without a proportional increase in manual work.
In this talk, I’ll show how we operate this fleet efficiently while keeping operational overhead low. I'll cover how we provision and continuously reconcile infrastructure, how we manage private customer environments through a shared control plane, and how we build internal tooling to keep day-to-day operations manageable as the fleet grows.
We’ll follow a release through our deployment pipeline: validating changes, rolling them out across customer environments, designing upgrades to avoid downtime, and handling failures along the way. Finally, we’ll look at how we leverage telemetry to understand what’s happening across the fleet, surface failures that require attention, and use internal AI tooling to help troubleshoot incidents.",,"Romain Priour is a software engineer on LangChain’s infrastructure team, where he leads the team behind LangSmith’s Bring Your Own Cloud (BYOC) platform. Previously, he helped build an intelligent log compression engine at Grepr and worked on SAP Business Network at SAP. Romain studied computer science at UC Berkeley. Go Bears!"
