YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Anastasiia Biloshytska,1,1,Galileo AI,Anastasiia Biloshytska.png,https://www.linkedin.com/in/anastasiia-biloshytska-183406231/,,,,Reliable AI Agents in Production,"We know how to monitor infrastructure, but who's watching the AI?
LLMs are hitting production fast, and most teams aren't ready. In this talk, we'll dig into picking the right model, optimizing your prompts, setting up guardrails, and monitoring AI agents before something goes wrong. Think of it as SRE fundamentals, but for AI.",,"Anastasiia is a Lead DevOps Engineer at Galileo AI, ex-founder of Murnitur AI, and an experienced SRE who believes AI security is no longer optional — it's a production requirement."
,confirmed,Amitkumar Rathi,1,1,Virtana,Amitkumar Rathi.png,https://www.linkedin.com/in/amitkumarrathi/,,,,From Signals to Systems: Rethinking Observability for SREs,"Modern outages aren’t code failures - they’re system failures. Yet most observability still stops at traces, leaving SREs chasing symptoms across fragmented tools. This isn’t a visibility problem. It’s a context problem.

This talk reframes observability around the reality that applications are distributed systems spanning services, infrastructure, and AI workloads. We show why legacy APM breaks, how system-aware observability exposes the actual constraint, and how agentic operations move teams from reactive debugging to autonomous optimization.

The result: fewer war rooms, faster root cause, predictable performance - and systems that explain themselves.",,"Amitkumar Rathi is a senior product and engineering executive with over 20 years of experience building and scaling enterprise software, including more than 14 years in leadership roles. Currently serving as Chief Product Officer at Virtana, he has led global teams across product, engineering, and support to deliver SaaS and on-premise solutions at scale. His expertise spans observability, AI infrastructure, automation, and product strategy, with a strong track record of driving business outcomes through technical depth, customer focus, and high-performing teams."
,confirmed,Lakmal Warusawithana,1,1,WSO2,Lakmal Warusawithana.png,https://www.linkedin.com/in/lakmal-warusawithana-b8191450/,,,,"OpenChoreo: Building AI-Native, Kubernetes-First Platforms for PEs, SREs, and Developers","Platform teams are expected to provide self-service for developers while maintaining reliability, security, and operational clarity. Many internal developer platforms introduce additional abstraction layers that move teams away from Kubernetes, making day-2 operations harder.
OpenChoreo takes a Kubernetes-first approach.In this session, I’ll introduce OpenChoreo, a CNCF Sandbox project and Kubernetes-native internal developer platform designed to be defined and operated by Platform Engineers. OpenChoreo treats Kubernetes as the system of record and builds higher-level abstractions on top of native primitives that remain visible, debuggable, and operable by SRE teams.
I’ll show how OpenChoreo includes a Backstage-based developer portal to support self-service workflows, while allowing platform teams to enforce policies, standards, and operational boundaries. Its modular architecture allows teams to choose and integrate their own tooling for CI/CD, observability, policy enforcement, and runtime concerns.
The session includes a live demo covering:
* An SRE agent for incident triage and root-cause analysis using live telemetry
* AI-assisted workflows that help developers and operators understand deployments and runtime failures
* Practical use of AI by platform and operations teams without losing control or visibility
* This talk is intended for SREs, Platform Engineers, and infrastructure teams building Kubernetes-based platforms that need to remain operable, extensible, and aligned with real production workflows.",,"Lakmal Warusawithana is Vice President and Distinguished Engineer at WSO2, where he serves as a senior technical leader within the Engineering organization Lakmal Warusawithana _ LinkedIn
. He is a subject matter expert in cloud native architectures, Kubernetes, and platform engineering, with deep experience designing and scaling distributed systems for modern enterprise environments. Based in Roseville, California, Lakmal combines hands on engineering expertise with strategic leadership to drive innovation across cloud and platform initiatives."
,confirmed,Lior Mechlovich,1,1,Salespeak,Lior Mechlovich.png,https://www.linkedin.com/in/lior-mechlovich/,,,,From Scripted to Smart: How to Systematically Humanize Your AI Agent,"Most AI sales agents don’t underperform because of weak models — they underperform because no one is measuring the right things in production. Accuracy benchmarks look fine, yet buyers disengage. The gap? We’re not evaluating conversational quality at the interaction level. This talk is a technical deep dive into building human-like AI sales agents using LLM evals, production telemetry, and observability frameworks like LangSmith (and similar tooling). We’ll show how to move beyond static prompt tuning and into measurable, iterative system optimization. You’ll learn how to: Design multi-turn evals that measure flow, intent alignment, and adaptive verbosity Use pairwise and win-rate evaluations to detect regressions in human-likeness Instrument production systems to track AI detection signals (verbosity spikes, context resets, over-structuring) Leverage tools like LangSmith to trace conversations, label failure modes, and connect evals to real revenue outcomes Close the loop between offline evaluation and live performance using production conversation data We’ll cover concrete metrics such as tokens-per-resolved-intent, clarification efficiency ratio, and state-progress efficiency — and how to operationalize them inside your LLM stack. If you’re building AI agents in high-stakes sales environments, this session provides a practical framework for turning evals and observability into a competitive advantage — and systematically transforming scripted bots into adaptive, revenue-driving systems.",,"Lior Mechlovich is the CTO and co-founder of salespeak.ai. Before Salespeak, he was the co-founder of amberflo.io and led engineering teams at AWS and Informatica."
,confirmed,Anjana Shree Sundar,1,1,Infosys,Anjana Shree Sundar.png,https://www.linkedin.com/in/anjanashreesundar/,,,,"Engineering Predictive, AI-Driven Reliability: Transforming Verizon Global Infrastructure Operations with SRE Automation and Digital Twin Intelligence","Discover how Verizon is engineering predictive, AI-driven reliability at scale using SRE, automation, and an Intelligent Digital Twin. Learn the blueprint for transforming operations from reactive to proactive with real-time insight, automation, and GenAI-powered decisioning.",,"Anjana Shree Sundar is a seasoned consultant and solutions architect specializing in site reliability engineering, cloud modernization, and large-scale banking platforms. With more than sixteen years of experience, she designs fault tolerant, highly available systems and leads transformations from reactive operations to proactive SRE models. Her expertise spans architecture governance, target state definition, and hands-on delivery across enterprise COTS implementations and custom integration patterns. She is known for aligning technology with business outcomes, accelerating incident recovery, and embedding automation to reduce toil and improve operational efficiency.
Anjana Shree Sundar is an exceptional SRE specialist who led the comprehensive strategic transformation of Verizon Global Infrastructure (VGI) operations by implementing advanced Site Reliability Engineering (SRE) practices, robust automation frameworks, and AI/GenAI-driven operational intelligence. This initiative centered on developing a cutting-edge Discovery and CMDB platform to create an Intelligent Digital Twin of all infrastructure and network assets, providing real-time visibility and configuration management. By deploying AIOps capabilities for predictive analytics, anomaly detection, and event correlation, the project targeted significant reductions in operational toil and Mean Time to Repair (MTTR), aiming to achieve continuous reliability, enhanced system resilience, and a technology-driven, intelligent operational framework across Verizon's global infrastructure.
At Citizens Bank, Anjana serves as Senior Architect for SRE Transformation with Infosys, mentoring teams and establishing SLOs, SLIs, SLAs, and KPIs to measure reliability, performance, uptime, and responsiveness. She builds observability programs with Datadog and Splunk, orchestrates incident response and learning-focused post-mortems, and advances chaos engineering and IT resilience testing. Previously, she led AWS modernization and product migration for the Transmissions portfolio covering IBM Sterling Integrator, Globalscape, Connect:Direct, and Seeburger where she planned and executed migrations, implemented cost and performance optimization, and stood up end-to-end monitoring and logging. Earlier, as Technology Architect for consumer and commercial portfolios, she created T-shirt sizing estimation models for production support, codified operational-resiliency standards with architecture boards, and led Fit-for-Use and Fit-for-Purpose assessments to guide investment. She partners closely with engineering, product, and operations leaders to align roadmaps with reliability goals.
Anjana’s skill set includes multi-cloud (AWS and Azure), API-first architecture, DevOps and CI/CD, and observability. She works with Terraform, Jenkins, Bitbucket, GitHub, Ansible, Venafi, Gremlin, and AWS services including EC2, EBS, EFS, ALB, NLB, RDS, Route 53, KMS, Lambda, and S3. She implements integration with Seeburger, IBM Sterling B2B Integrator, SEAS, Secure Proxy, and Connect:Direct; and develops in JavaScript, Python, SQL, PowerShell, C, and C#. Database experience spans SQL Server, Oracle, MySQL, Postgres, DynamoDB, and Cosmos DB, with analytics in Power BI and Tableau. She is a collaborative leader who mentors teams and drives measurable gains in reliability, cost, and efficiency.
Anjana holds the AWS Certified Solutions Architect – Professional (valid through November 22, 2027), TOGAF 10 Enterprise Architecture (OGEA-103), and ITIL Foundation. She earned a Bachelor of Engineering and an MBA from Anna University. Based in Frisco, Texas."
,confirmed,Michael Jiang,1,1,Google,Michael Jiang.png,https://www.linkedin.com/in/shaozhijiang/,,,,Taming Giants: Managing 70B+ Param Models in Air-Gapped Clouds,"As generative AI moves from the cloud to the edge, we are colliding with a hard reality: physics. Deploying 500GB-plus models into disconnected, resource-constrained environments—such as air-gapped critical infrastructure—exposes fundamental limits in today’s containerization and delivery patterns. Docker layers time out, container registries collapse under load, and application startup times stretch beyond 45 minutes, rendering traditional approaches impractical.
In this talk, I’ll walk through a battle-tested architecture designed to break this “physics versus physics” deadlock. The approach reframes how we package and deliver large language models at the edge by decoupling lightweight inference engines from massive model weights using OCI Artifacts, enabling far more flexible deployment strategies. I’ll also introduce a sideloading ingress pattern that bypasses container registries entirely, injecting model data directly from object storage to eliminate registry bottlenecks during large, concurrent transfers. Finally, I’ll share a practical quantization decision matrix that makes it possible to run 70B-parameter models within the constraints of a single A100 GPU.
This is not a theoretical exploration. The architecture was validated in production during Exercise Mobility Guardian 2025, where it powered GenAI workloads on a GDC appliance in fully disconnected, zero-internet environments. Attendees will leave with concrete patterns and lessons learned for deploying large-scale generative models where bandwidth, connectivity, and startup time are non-negotiable constraints.",,"I specialize in AI infrastructure and edge reliability at Google based on SF Bay Area, currently focusing on solving the ""Sovereignty Paradox"" for secure environments. My work sits at the intersection of SRE, platform engineering, and critical infrastructure resilience."
,confirmed,Shri Lakshmi Rajagopal,2,1,Deloitte,Shri Lakshmi Rajagopal.png,https://www.linkedin.com/in/shri-lakshmi-rajagopal-a5012428/,,,,Engineering Reliability Through Intelligent Test Automation,"Modern systems fail not because of missing features, but because reliability risks go undetected until production. This talk presents a reliability-driven test automation approach that integrates intelligent test design, failure-pattern analysis, and environment-aware validation into the SDLC. By shifting automation from script execution to decision-driven quality signals, engineering teams can proactively prevent outages, reduce mean time to recovery, and improve system resilience at scale. Attendees will learn how test automation can function as a first-class reliability engineering practice rather than a downstream QA activity.",,"Shri Lakshmi Rajagopal is a Senior Quality Engineering Leader at Deloitte, specializing in test automation and the modernization of healthcare and public-sector digital systems. With over 14 years of experience, she focuses on delivering reliable, high-quality solutions through a blend of manual and automated testing strategies. She is ISTQB certified, an IEEE Senior Member, and an active contributor to the tech community as a hackathon judge."
,confirmed,Priya Ranjan Sahoo,2,1,Oracle,Priya Ranjan Sahoo.png,https://www.linkedin.com/in/priyaranjansahoo/,,,,SRE in a Multicloud World: Engineering Reliability Beyond a Single Cloud,"Multicloud promises resilience but often introduces fragmented observability, unclear ownership, and harder incident response. This talk shares real world lessons applying SRE principles, SLIs, SLOs, error budgets, and on-call models across multiple cloud providers. We explore what breaks when a single-cloud assumption fails and the patterns that ensure reliability.",,"I am a Principal Engineer with Oracle, specializing in MultiCloud Engineering for Oracle Databases. I have led the design and operation of Oracle Databases spanning AWS, Azure, Google Cloud, Oracle Cloud Infrastructure (OCI), and private cloud environments, with a strong focus on reliability, observability, marketplace integration and operational excellence."
,confirmed,YuZhao Zhang & Allen-Michael Grobelny,2,1,HashiCorp & AWS,YuZhao Zhang & Allen-Michael Grobelny.png,https://www.linkedin.com/in/yuzhaozhang/,https://www.linkedin.com/in/amgrobelny/,,,"1h Workshop: A Casual Introduction To DevOps, But Make It A Contest","This workshop will teach attendees the basics of DevOps and Infrastructure as Code (IaC) in a fun gamified way that combines learning DevOps fundamentals with making ""line go up"". Attendees will gain hands-on expertise with both AWS and HashiCorp Terraform in a free, safe, and sand-boxed environment. Bring your laptop and a web browser (no additional tools are needed to get started) and leave with tips and tricks that you can immediately apply to your own workflows.",,"**[YuZhao Zhang](https://www.linkedin.com/in/yuzhaozhang/)** is a Solutions Architect and Customer Success Engineer with over 20 years of experience across software development, cybersecurity, multi-cloud, and SaaS. She specializes in working with enterprise and Fortune 500 customers, helping them design, implement, and scale secure infrastructure solutions. Known as a trusted technical advisor, she bridges the gap between complex technology and business value, driving long-term customer success through strategic guidance and hands-on expertise.

**[Allen-Michael Grobelny](https://www.linkedin.com/in/amgrobelny/)** is a technology leader and solutions architect with deep expertise in cloud computing, DevOps, and enterprise transformation. He has a track record of helping organizations design and implement scalable, secure systems while aligning technical strategy with business outcomes. With a background spanning engineering, consulting, and leadership roles, Allen-Michael focuses on driving adoption of modern infrastructure practices, including infrastructure as code, observability, and distributed systems architecture."
,confirmed,YuZhao Zhang & Allen-Michael Grobelny,2,1,HashiCorp & AWS,YuZhao Zhang & Allen-Michael Grobelny.png,https://www.linkedin.com/in/yuzhaozhang/,https://www.linkedin.com/in/amgrobelny/,,,"1h Workshop: A Casual Introduction To DevOps, But Make It A Contest","This workshop will teach attendees the basics of DevOps and Infrastructure as Code (IaC) in a fun gamified way that combines learning DevOps fundamentals with making ""line go up"". Attendees will gain hands-on expertise with both AWS and HashiCorp Terraform in a free, safe, and sand-boxed environment. Bring your laptop and a web browser (no additional tools are needed to get started) and leave with tips and tricks that you can immediately apply to your own workflows.",,"**[YuZhao Zhang](https://www.linkedin.com/in/yuzhaozhang/)** is a Solutions Architect and Customer Success Engineer with over 20 years of experience across software development, cybersecurity, multi-cloud, and SaaS. She specializes in working with enterprise and Fortune 500 customers, helping them design, implement, and scale secure infrastructure solutions. Known as a trusted technical advisor, she bridges the gap between complex technology and business value, driving long-term customer success through strategic guidance and hands-on expertise.

**[Allen-Michael Grobelny](https://www.linkedin.com/in/amgrobelny/)** is a technology leader and solutions architect with deep expertise in cloud computing, DevOps, and enterprise transformation. He has a track record of helping organizations design and implement scalable, secure systems while aligning technical strategy with business outcomes. With a background spanning engineering, consulting, and leadership roles, Allen-Michael focuses on driving adoption of modern infrastructure practices, including infrastructure as code, observability, and distributed systems architecture."
,confirmed,James Duffy,2,1,Lantern,James Duffy.png,https://www.linkedin.com/in/duffy0/,,,,Designing Incident Response That Doesn’t Break Your Team,"How principles from FEMA’s Incident Command System can be applied directly to modern SRE teams to create sustainable on-call and incident response. Clear command roles, defined communication channels, and explicit transfer of authority reduce chaos during incidents and protect engineers from unnecessary psychological strain.",,"James Duffy is a cloud and platform engineering leader currently serving as Director of Platform Engineering & Cloud Infrastructure at Lantern. He has led cloud and DevOps teams across high-growth companies, building scalable, secure infrastructure with expertise in Azure and Kubernetes."
,confirmed,Grant Griffiths,2,1,NeuBird AI,Grant Griffiths.png,https://www.linkedin.com/in/gwgriffiths4/,,,,Tackling Observability Scale with Context Engineering,"It's your first week on-call and you get paged at 10am. You're scrambling through runbooks, searching error messages, trying to understand dependencies in a web of microservices. After talking to a few teammates and gaining context on the system, you resolve the issue, but not before billing services went down for 15 minutes. Now management wants an RCA.
The core problem isn't just the incident. It's that you had to manually hunt through logs, metrics, and traces across dozens of services to understand what happened. Modern observability generates data at a scale that makes manual analysis impractical. A single incident might involve correlating thousands of log lines, hundreds of metrics, and traces spanning 20+ services.
This is a context engineering problem: How do we automatically extract relevant signals from massive telemetry datasets, understand relationships between events and services, and build actionable incident context?
In this talk, we'll examine how agentic AI systems apply context engineering to observability at scale. We'll look at how these systems automatically navigate telemetry data to provide targeted, contextual information that helps SREs resolve incidents faster and write better RCAs.",,"Grant Griffiths is a Founding Engineer at Neubird.ai, where he leads Infrastructure and Platform Engineering. Prior to Neubird, he spent over five years at Portworx (acquired by Pure Storage), serving as Technical Lead for the Portworx CSI Driver and led Kubernetes open source community engagement. As a core contributor and reviewer in the Kubernetes community, Grant has delivered talks at KubeCon, GopherCon, and HashiTalks on topics ranging from CSI drivers to resilient data pipelines."
,confirmed,Nishkarsh Raj,2,1,StatusNeo,Nishkarsh Raj.png,https://www.linkedin.com/in/nishkarshraj/,,,,Q the Savings: How We Built a $2M/Year FinOps Platform in 2 Weeks,"We built a AI FinOps platform in 2 weeks with Kiro and AWS Bedrock that found $2M in annual AWS waste— without buying expensive tools. 13 automated scanners, gamified leaderboards, AI recommendations, and one-click cleanup. I'll show you exactly how we did it and how you can too.",,"Nishkarsh is a DevSecOps expert and an International GitHub Star. Nishkarsh is an ardent supporter of open-source, GitHub, DevEx, and DevOps. Nishkarsh serves as StatusNeo Inc.'s Principal Evangelist & Consultant. Over the years, he has been actively GitHubbing and contributing to open-source. By giving talks at conferences, organizing meetups, and encouraging people to take on the #100DaysofCode challenge, he has encouraged many brilliant minds to embark on their journeys in open-source projects and preach the significance of collaboration to aspiring developers."
