YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Erik Schwartz,1,1,TheAiExpert.ai,Erik Schwartz.png,https://www.linkedin.com/in/eschwaa/,,,,From Context To Impact: How To Ship An AI App In A Day,"This year I argued that context engineering is the real power tool behind great prompts. Next year I want to show what happens when you take that seriously and push it all the way to shipping real software in a single day.
In this session we will move from theory to practice. I will unpack the context patterns that actually hold up once you leave the playground and build for real users. Multi layer memory, data boundaries, llms.txt style controls, retrieval patterns that survive messy SharePoint and inboxes, and the review loops you need so legal, compliance and IT can sleep at night.
Then I will connect it to something very practical. My “Ship Your First App In A Day” workshops, where non technical leaders go from “what is a terminal” to a deployed, context aware AI app by 5pm. I will break down the scaffolding that makes that possible. How we design prompts around specific jobs to be done, how we shape context so models stay on track, and how we hand these experiments over to professional engineering teams without losing the magic.
You will leave with a concrete blueprint to take your own prompt engineering practice from clever instructions on a screen to working AI apps that your business can actually use.",,"Erik Schwartz is a technology leader, entrepreneur, and founder of theAiExpert.ai, with over 25 years at the intersection of search, knowledge discovery, and artificial intelligence. He has held senior roles at Comcast, Elsevier, and Microsoft, where he pioneered large-scale platforms and introduced generative AI into mission-critical products used by millions.
At Elsevier, Erik spearheaded ScopusAI, a breakthrough generative AI solution that transformed how researchers discover and evaluate knowledge — a project that exemplifies his talent for turning cutting-edge innovation into measurable business value.
Today, through theAiExpert.ai, Erik acts as a Fractional Chief AI Officer (CAIO), helping organisations move from AI-curious to AI-powered. He designs agentic workflows, compliance accelerators, and adaptive AI systems that cut costs, reclaim time, and unlock growth.
A regular speaker, writer, and host of the London AI Dinner, Erik is recognised for his ability to demystify AI for executives, inspire bold thinking, and deliver strategies that bridge experimentation with impact."
,confirmed,Harrison Kirby,1,1,Great Wave AI,Harrison Kirby.png,https://www.linkedin.com/in/hakir/,,,,Operating LLMs Where Failure Isn’t an Option,"Large Language Models are inherently probabilistic systems, yet many of the environments adopting them demand determinism, auditability, and accountability. In these contexts, “mostly correct” is indistinguishable from failure, and reliability cannot be achieved through prompt tuning or model alignment alone. This talk argues that determinism is not a model property but an architectural one: control must be engineered through orchestration, validation layers, policy enforcement, and structured human oversight. It further explores how scaling reliable AI systems is less about adding workflow branches and more about standardizing governed agent primitives, shared contracts, constraints, and evaluation frameworks that allow flexibility within certified boundaries.",,"Harrison Kirby is CTO and Co-Founder of Great Wave AI and Founding Director of the Centre for GenAIOps. With over 15 years of experience across engineering, operations, and technical leadership, he focuses on building and scaling AI systems that bridge research and real-world deployment. Based in the UK, he works at the intersection of GenAI, platform architecture, and applied innovation."
,confirmed,Maciej Rzasa & Aji Ghose,2,1,Chattermill,Maciej Rzasa & Aji Ghose.png,https://www.linkedin.com/in/maciejrzasa/,https://www.linkedin.com/in/aji-ghose-32bb10353/,mjrzasa,,Growing AI Projects: Where Science Meets Engineering,"LLM prototype is easy, building robust product is hard. And it's as much about people as about tech. To deliver AI to production we need to aligning two cultures: backend engineering that wants robustness and data science - navigating uncertainty. We'll tell you how to bridge this gap.",,"**[Maciej Rząsa](https://www.linkedin.com/in/maciejrzasa/)** is a Software engineer with 10+ years under his belt. At Chattermill, he turns AI research into real-world products. A fan of diving deep into black boxes, he has unusual hobby of writing regular expressions by hand and arguing about their speed. When he’s not coding, he shares knowledge as a university instructor, speaker, and meetup organiser. Bookworm, hiker, history nerd - ask him about Napoleon!

**[Aji Ghose](https://www.linkedin.com/in/aji-ghose-32bb10353/)** is Chief Scientist at Chattermill, where he leads AI research and NLP applied to large-scale customer feedback. He holds a PhD in Computational Cognitive Science focused on grounding deep learning models, and has over 15 years of experience building and deploying machine learning systems in industry. His work spans data science, large language models, semantic modelling, and human-centred AI."
,confirmed,Richard Dosumu,2,1,OctaTech,Richard Dosumu.png,https://www.linkedin.com/in/richard-dosumu-74293931a/,,,,LLM Evals in Production: How to Know When Your Model Is Lying to You,"A model can sound fluent, confident, and authoritative while being factually wrong, dangerously ungrounded, or silently broken. Recent failures, from AI-generated legal citations appearing before the England and Wales High Court to Air Canada being held liable after its chatbot gave incorrect bereavement fare information, show the same uncomfortable pattern: the output looked usable, but the evaluation layer failed. Most LLM failures in production are not only model failures. They are measurement failures. Teams swap prompts, upgrade models, and adjust retrieval logic without a systematic way of knowing what quietly got worse. This talk introduces a lightweight evaluation framework across six layers: correctness, grounding, format compliance, safety, refusal quality, and regression. Through a practical walkthrough of a lightweight 20-test evaluation harness, attendees will learn how to catch breakage before users do and treat evals like CI/CD for LLM behaviour.",,"Richard Dosumu is a cybersecurity practitioner, Founder at OctaTech, and an independent researcher focused on practical security in real-world environments. He holds an MSc in Cyber Security & Human Factors and writes educational cybersecurity content on Medium and LinkedIn, with a particular interest in making security guidance usable under operational pressure. His published research spans the intersection of AI, cybersecurity, and Industry 4.0/manufacturing, exploring how modern systems introduce new risks and control challenges. He is also involved with the OWASP Bristol organising community and is committed to sharing actionable, defensible approaches that teams can implement without disrupting critical operations."
,confirmed,Vishal Bala,2,1,Redis,Vishal Bala.png,https://www.linkedin.com/in/vishalbala/,,,,Context Matters,"As LLMs and agents become dramatically smarter, the real challenge shifts from model capability to context engineering. Powerful agents can reason, plan, and use tools — but without the right context, they hallucinate, waste tokens, and degrade in performance.

This talk explores why context engineering is essential for building reliable, production-ready AI systems. We’ll move beyond traditional RAG to agentic workflows, examine common context failure modes, and discuss how to unify memory, structured data, APIs, and retrieval into a cohesive context strategy.",,"Vishal Bala is a Senior Applied AI Engineer at Redis based in Berlin, with experience spanning applied AI, machine learning, data engineering, and analytics. He has held senior data science and leadership roles at companies including Scoutbee, resourcly, and Automation Hero, where he focused on LLMs, MLOps, generative AI products, and scalable production systems. Originally trained as an astrophysicist, he earned honors in Astronomy & Physics from Boston University and has published peer-reviewed research before transitioning into industry AI."
,confirmed,Maciej Szymkowski,2,1,Future Processing,Maciej Szymkowski.png,https://www.linkedin.com/in/maciej-szymkowski-ph-d-75481a228/,,,,Battle of VLMs and Traditional Pipelines in Automatic Vehicle Type Classification and License Plate Recognition,"Battle of the bots: VLMs (Qwen 3, InternVL-3.5) vs. YOLOv11 + PaddleOCR. Using 2,500 toll booth images of vehicles, the task covers car vs. truck classification and license plate recognition. Evaluation includes accuracy, precision, and Levenshtein distance to determine which pipeline truly owns the road. Who wins?",,"Maciej Szymkowski holds a PhD in Computer Science. Since April 2025, he has been working at Future Processing as a Senior Machine Learning Engineer. Previously, he was affiliated with Bialystok University of Technology (Faculty of Computer Science, 2018–2026), Warsaw University of Technology (Faculty of Electronics and Information Technology, 2021–2022), and AGH University of Science and Technology in Cracow (Faculty of Physics and Applied Computer Science, 2021–2022).
He has also gained experience as a researcher on diverse projects and as a software developer and engineer in multiple companies, including SoftServe, Symmetra, Transition Technologies, and Hemolens Diagnostics. From 2022 to 2024, he worked at the Łukasiewicz Research Network, Poznan Institute of Technology, where he served as Head of the AI Development section.
Maciej Szymkowski is the author or co author of more than 45 research papers published in JCR journals, book chapters, and international conference proceedings. His primary research interests lie in computer vision, particularly in medicine and transport, as well as Vision Language Models, Large Language Models, and machine learning algorithms.
In his free time, he enjoys expanding his knowledge, taking long walks, reading books, and watching soccer, basketball, and hockey. He is a fan of Legia Warsaw, Real Madrid, the New York Knicks, and the Pittsburgh Penguins."
,confirmed,Max Borodin,2,1,Simple App,Max Borodin.png,https://www.linkedin.com/in/mmborodin/,,,,"Building Production AI Coaches: Architecture, UX, and Iteration at Scale","AI chatbots are everywhere, but most get ignored after a week. This talk shares the production architecture and practical patterns behind a successful AI Coach in a health & fitness app with 21M downloads — winner of MedTech's Best Virtual Health Coach 2025.
Max Borodin walks through the end-to-end design: defining the core ""jobs"" a coach must do for users, structuring scenarios with memory and context engineering (beyond simple prompts), and embedding coaching into product flows with UX rituals that feel natural rather than bolted-on. He contrasts agentic architectures (multi-step reasoning, tool calling) vs completion-centric (single-turn responses) and their trade-offs for latency, cost, and reliability.
The session dives into measurement and iteration: quantitative engagement metrics (daily active conversations, session length), qualitative evals (ratings, transcript review), pre-testing frameworks, and rapid scenario management to continuously improve personality, tone, and outcomes. Attendees will leave with a checklist for building their own coach: specific patterns, pitfalls to avoid, and optimisation techniques that make AI sustainable at scale. Perfect for developers and PMs turning LLMs into product features that stick.",,"Max Borodin is a Senior Product Manager at Simple App, where he leads AI coaching and gamification initiatives. He has a background in economics from Lomonosov Moscow State University and experience spanning product management and consulting, including an early role at McKinsey & Company."
,confirmed,Meryem Arik,2,1,Doubleword,Meryem Arik.png,https://www.linkedin.com/in/meryemarik/,,,,Async Agents in Production: Failure Modes and Fixes,"As models improve, we are starting to build long-running, asynchronous agents such as deep research agents and browser agents that can execute multi-step workflows autonomously. These systems unlock new use cases, but they fail in ways that short-lived agents do not.
The longer an agent runs, the more early mistakes compound, and the more token usage grows through extended reasoning, retries, and tool calls. Patterns that work for request-response agents often break down, leading to unreliable behaviour and unpredictable costs.
This talk is aimed at use case developers, with secondary relevance for platform engineers. It covers the most common failure modes in async agents and practical design patterns for reducing error compounding and keeping token costs bounded in production.",,"Meryem Arik is the co-founder and CEO of Doubleword, where she works on large-scale LLM inference and production AI systems. She studied theoretical physics and philosophy at the University of Oxford. Meryem is a frequent conference speaker, including a TEDx speaker and a four-time highly rated speaker at QCon conferences. She was named to the Forbes 30 Under 30 list for her work in AI infrastructure."
,confirmed,Michele Sciabarra,2,1,Nuvolaris,Michele Sciabarra.png,https://www.linkedin.com/in/msciab/,,,,Trustable: building a private “Lovable-like” AI using only open source,"In this talk we show how we built Trustable, a fully private AI platform that delivers an experience similar to Lovable, while keeping everything under the company’s control.
No opaque clouds. No closed models. No external AI services quietly siphoning your data.
Starting from Apache OpenServerless and OpenCode, we walk through how to design and implement a system that:
* orchestrates AI agents and complex workflows
* naturally blends code, data, and automation
* runs on-prem or on dedicated infrastructure
* keeps data, prompts, and logs fully private
We focus on the real architecture, the hard trade-offs, and what it actually takes to move from demos to production-ready AI systems.
A practical story about building AI that feels lovable to users, but is genuinely trustable for organizations.",,"Michele Sciabarrà is the Founder and CEO of Nuvolaris.io, where he focuses on building secure Private AI and serverless platforms that balance innovation, risk control, and real business impact. He is a long time open source contributor, an Apache Software Foundation PMC member for OpenWhisk, and a published author and trainer with decades of experience in cloud, serverless, and distributed systems."
,confirmed,Ricardo Sueiras,2,1,AWS,Ricardo Sueiras.png,https://www.linkedin.com/in/ricardosueiras/,,,,From Vibe to Viable - an introduction to spec driven development,"Spec driven development (SDD) emphasises defining clear specifications before writing any code, helping address some of the limitations we have seen with AI coding tools. After this talk, you will understand the key elements of SDD and how it might be the missing piece in your workflow.",,"I am a developer advocate for open source, currently working at AWS. I am passionate about, and help customers be successful in using open source."
,confirmed,Sergey Konstantinov & Alena Panshina,2,1,Bolt EU,Sergey Konstantinov & Alena Panshina.png,https://www.linkedin.com/in/twirl/,https://www.linkedin.com/in/apanshina/,,,The Long Road to Self-Evolving Agents,"“AI agents” and “agentic pipelines” have quickly become this year’s favorite buzzwords. Every product claims to have them. Few teams can clearly explain what actually distinguishes an agent from a prompt chain — or why one agent is fundamentally more capable than another.  This talk offers a structured way to think about agent systems using the five levels of AI agents outlined in Google’s Introduction to Agents (Gulli et al.). But instead of treating the framework as gospel, we’ll stress-test it against real implementation scenarios.  * What really changes between levels? * Where does orchestration stop and autonomy begin? * At what point does an LLM wrapper become a system?  We’ll move through progressively more sophisticated architectures — from deterministic pipelines to systems that plan, reflect, and act with increasing independence. Along the way, we’ll examine the engineering implications: state management, tool integration, evaluation loops, failure modes, and operational complexity.",,"Sergey is an experienced web developer with over 15 years in the field, from heading a 50M DAU API service to working as a tech lead in a startup environment. He is particularly interested in APIs as a broad discipline, a topic on which he has given numerous talks and authored two books.  In recent years, he has been deeply involved in applied AI — integrating AI into software engineering workflows, designing general-purpose AI pipelines, and exploring deep research workflows powered by large language models."
,confirmed,Susanna Wong,3,1,Typeform,Susanna Wong.png,https://www.linkedin.com/in/susanna-wong-london/,,,,When Software Stops Being Deterministic: Rethinking Architecture for RAG and LLM Systems,"For decades, we have built deterministic software systems - our architectures, tools, and mental models are optimized for this world.
AI software development breaks that mindset.
In AI products, software architecture is only the tip of the iceberg. Beneath it lies an evolving data architecture: prompts, retrieval strategies, eval loops, and knowledge graphs that directly shape system behavior over time. Shipping code is only the start of that lifecycle.
In this talk, I’ll share how we approach this shift at Typeform as we develop a framework for AI development grounded in agentic RAG. I’ll cover how we evolve both our system architecture and engineering practices—from orchestrating agents using A2A/ MCP patterns, to revamping developer workflows with continuous evals, observability, and tooling that allows teams to safely evolve prompts, graphs, and retrieval strategies.
A core focus will be how we design an evolving user knowledge graph, and how RAG acts as shared infra powering all of our AI features. This session is for engineers navigating the transition from deterministic software to AI-native systems, looking for practical patterns to build and operate RAG in production.",,"Susanna Wong is a Staff Engineer at V7 Labs and a Google Developer Expert with a focus on JavaScript, web technologies, and machine learning. She is a member of the Google Developer Advisory Board and is known for bridging front end engineering with practical ML applications through speaking, teaching, and community work."
,confirmed,Emily Phuong Nghiem,3,1,Provio,Emily Phuong Nghiem.png,https://www.linkedin.com/in/emily-phuong-nghiem-31599117/,,,,"Teaching RAG to read: making charts, tables and equations reliable on individual learners' budget","Standard RAG fails silently on the content that matters most in textbooks and financial documents, a chart becomes an empty image tag, a table of financial ratios disappears, an equation becomes garbled text. This talk covers our lessons learned making a learning product reliable on multimodal content, using Chinese open-source vision models that cost a fraction of proprietary alternatives.",,"I'm Emily Nghiem, CEO and founder of Provio, a learner-centric platform built to help individuals and professionals own their materials and re-skill fast including difficult fields such as investment and banking. I've spent 10 years building B2B AI products at Bloomberg and Meta."
,confirmed,Nikolai Iusiumbeli,3,1,1Feed,Nikolai Iusiumbeli.png,https://www.linkedin.com/in/nickus/,,,,Building a Safe AI Action Engine: How We Classify Risk When AI Agents Act on Your Behalf,"Most AI products today only answer questions—they read but do not act. The next generation of AI consists of Agents that perform tasks autonomously: sending emails, declining calendar invites, or approving invoices. This is a massive market, but it carries immense risk. In this talk, I will share the design of the Action Engine I built at 1feed. I will detail an architecture that defines which actions an agent can perform autonomously and which require human-in-the-loop confirmation, including: Risk Classification: A 4-level framework ranging from Level 0 (safe/read-only) to Level 3 (high-stakes/sending emails). Confidence Scoring: Calculating scores by combining AI model evaluation, deterministic business rules, and historical accuracy data. Progressive Trust: How agents ""earn"" responsibility over time as accuracy is proven. This session provides a practical solution to the ""Agent Dilemma""—how to make AI useful without making it dangerous.",,"Nikolai is a Principal Engineer with 12 years of experience in backend development for high-scale financial systems (including Revolut, 30M+ users). He is currently the Principal Engineer at 1feed, an AI startup in London, where he applies rigorous engineering principles to the next generation of AI systems."
,confirmed,Vsevolod Voropaev,3,1,Data Engineer,Vsevolod Voropaev.png,https://www.linkedin.com/in/vsevolodvv/,,,,Stop Building Agents. Build Sandboxes.,"The enterprise conversation about agentic AI is obsessed with the agent's logic. This session argues that the agent is the easy part—the sandbox it runs in is what actually determines whether the deployment survives contact with reality. Drawing on the Probe/Sandbox/Executor architecture, we will discuss why teams that invest in the environment ship reliable agents, while those focusing solely on the agent ship demos. We'll explore why reliability, safety, and cost control are properties of the environment, not the model. Key Takeaways: Environment First: Why the sandbox environment matters more than the agent's logic for security. Probe/Sandbox/Executor: Implementing this default framework for enterprise agents. Constraint Design: Using environment design to naturally prevent failure modes. Reproducibility: Ensuring reliability across deployments by standardizing the sandbox.",,"Vsevolod is the Founding Engineer at Olo din, where he architects advanced autonomous agentic systems. He was previously a Data Engineer at Thrad.ai, developing end-to-end algorithms for conversational ad networks. His work focuses on the intersection of quantitative modeling and LLM infrastructure, specifically building secure execution environments and advanced memory architectures for production-grade AI."
,confirmed,Wojciech Tomasiewicz,3,1,Pegasystems,Wojciech Tomasiewicz.png,https://www.linkedin.com/in/wojciechtomasiewicz/,,,,What’s Wrong With Them? How Misunderstandings (and AI) Can Become Intercultural Insight,"When humans misread each other across cultures, we blame personality. When AI does it, we call it “hallucination.” Both are cultural blind spots, and are fixable. The real opportunity isn’t to make AI neutral, but to make it culturally intelligent, because in a global world, context is everything.",,In my career I've been in a leadership positions in 3 different continents working with people from around the world. They were coming to me with their aspirations and problems and I wanted to address them as best as I could. I've read much in this topic and it made me such an expert that I've lead multiple trainings and workshops with developers and managers of broad seniority (from juniors to senior directors).
